"","Site","Plot","Date","Colony","Verified","RED","REDsd","GRN","GRNsd","FSC","FSCsd","SSC","SSCsd","Year","Month","Day","meantemp","mintemp","maxtemp","range"
"129","West","A",2022-03-11,10,"Yes",3.96133899957744,0.28328858015353,1.94825732938939,0.421736651848951,2.85730194781323,0.474724699043391,3.35824390703571,0.423919442345509,2022,"03","11",28.25284375,28.06,28.456,0.396000000000001
"130","West","A",2022-03-11,1,"Yes",3.85023876555369,0.276225176650745,1.88375141916887,0.435661575366339,2.91306239154456,0.461325935710671,3.34161787725198,0.38049302089277,2022,"03","11",28.25284375,28.06,28.456,0.396000000000001
"131","West","A",2022-03-11,8,"Yes",3.93501323831482,0.280345320124087,1.96693942905051,0.404799947335541,2.86757885348983,0.480478600403841,3.350713622511,0.408885415559431,2022,"03","11",28.25284375,28.06,28.456,0.396000000000001
"132","West","A",2022-03-11,6,"Yes",3.88251765478424,0.265787813326445,1.91945049218261,0.366411470860026,2.87067827496352,0.470490343451852,3.36315924140088,0.36489999402446,2022,"03","11",28.25284375,28.06,28.456,0.396000000000001
"133","West","A",2022-03-11,9,"Yes",3.93027375224942,0.288329875381525,1.92538038313455,0.435500973542035,2.86183918664993,0.480047624303278,3.35144700732371,0.415790009551356,2022,"03","11",28.25284375,28.06,28.456,0.396000000000001
"134","West","A",2022-05-27,4,"Yes",3.92147683667805,0.316576511798166,1.87980134372331,0.44745872481501,2.81184113898377,0.501758424399891,3.36891578309137,0.413405318416756,2022,"05","27",29.2368541666667,28.853,30.054,1.201
"135","West","A",2022-05-27,2,"Yes",3.92903828292594,0.297671061981181,1.98263050930317,0.388363683724239,2.89742248394746,0.451300141972134,3.38038779551259,0.345727636504249,2022,"05","27",29.2368541666667,28.853,30.054,1.201
"136","West","A",2022-05-27,9,"Yes",3.78629986827894,0.322180976434094,1.95278979854426,0.389190443688393,2.83366598849495,0.491707196126008,3.37056314252172,0.380583693889022,2022,"05","27",29.2368541666667,28.853,30.054,1.201
"137","West","A",2022-05-27,7,"Yes",3.84265875345217,0.352955619098,1.92803594953553,0.385798695340734,2.85066471102184,0.471254901218852,3.47227457343711,0.396115175095547,2022,"05","27",29.2368541666667,28.853,30.054,1.201
"138","West","A",2022-05-27,3,"Yes",3.80787676471698,0.34226101286179,1.95958333830189,0.365976944681143,2.9001205454717,0.470191486790755,3.40821085622642,0.376752936168817,2022,"05","27",29.2368541666667,28.853,30.054,1.201
"139","West","A",2022-05-27,1,"Yes",3.87403228880097,0.303202902888244,1.95840919872185,0.397707399350739,2.86599265033475,0.459364995288809,3.40992052404139,0.350013624448987,2022,"05","27",29.2368541666667,28.853,30.054,1.201
