FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
30.118876,92.638596,2.281967,1.523367,3.802250,29.745745,3.109326,17835.103516,1.478839,1.966792,0.358309,0.182805,0.580041,1.473425,0.492666,4.251276,57920.000000,,0
168.800781,267.335480,11.675035,5.896109,9.599679,89.237228,7.888112,11512.618164,2.227375,2.427057,1.067258,0.770565,0.982257,1.950546,0.896973,4.061174,58168.000000,,0
58.190151,47.249046,2.485493,1.523367,4.230890,53.940758,5.125941,59703.949219,1.764850,1.674393,0.395413,0.182805,0.626432,1.731917,0.709774,4.776003,58264.000000,,0
11.949488,48.954353,2.824705,1.588125,1.964342,24.762423,1.465623,35016.941406,1.077349,1.689791,0.450973,0.200885,0.293217,1.393793,0.166022,4.544278,58396.000000,,0
29.958523,90.677338,5.421213,2.741444,4.625608,39.687717,4.882964,64067.843750,1.476520,1.957499,0.734096,0.437979,0.665169,1.598656,0.688684,4.806640,59238.000000,,0
41.655144,30.701702,1.640549,1.017634,5.498306,55.235928,9.597568,99776.187500,1.619669,1.487162,0.214989,0.007592,0.740229,1.742222,0.982161,4.999027,60111.000000,,0
298.666260,78.092598,2.759946,2.177119,8.403188,74.755997,7.829423,24682.607422,2.475186,1.892610,0.440901,0.337882,0.924444,1.873646,0.893730,4.392391,60723.000000,,0
502.180695,670.830383,24.447882,11.203223,18.934156,173.580566,19.119308,20857.347656,2.700860,2.826613,1.388241,1.049343,1.277246,2.239501,1.281472,4.319259,60975.000000,,0
2826.878662,5414.770996,166.173431,96.903404,253.899628,2325.539795,243.919113,19500.382812,3.451307,3.733580,2.220562,1.986339,2.404662,3.366524,2.387246,4.290043,61290.000000,,0
11.736710,32.178814,2.343642,1.523367,1.332175,5.926946,1.322346,99998.000000,1.069546,1.507570,0.369891,0.182805,0.124561,0.772831,0.121345,4.999991,61988.000000,,0
2965.132080,11048.453125,406.091400,184.580261,113.746788,1240.618896,256.804047,99998.000000,3.472044,4.043302,2.608624,2.266185,2.055939,3.093638,2.409602,4.999991,62339.000000,,0
14.253040,0.000000,4.079786,2.090775,2.303553,4.835302,4.752754,99998.000000,1.153908,0.000000,0.610637,0.320307,0.362398,0.684424,0.676945,4.999991,62385.000000,,0
10.774583,2.078440,3.006645,1.440106,1.128648,1.995179,5.961010,99998.000000,1.032400,0.317737,0.478082,0.158394,0.052559,0.299982,0.775320,4.999991,62412.000000,,0
44.226982,3235.717773,1.292086,1.733061,6.938412,54.350895,9.683936,69570.437500,1.645687,3.509971,0.111292,0.238814,0.841260,1.735207,0.986052,4.842425,62807.000000,,0
132.930725,157.418701,6.022542,2.800035,5.137509,58.896328,4.359947,17470.861328,2.123625,2.197056,0.779780,0.447163,0.710753,1.770088,0.639481,4.242314,64511.000000,,0
4082.512451,6705.038086,245.551956,140.849762,101.670868,1281.657349,108.381752,25857.837891,3.610928,3.826401,2.390143,2.148756,2.007196,3.107772,2.034956,4.412592,64794.000000,,0
13.734972,1.156402,0.718511,0.000000,0.959043,3.404448,0.134589,99998.000000,1.137828,0.063109,0.000000,0.000000,0.000000,0.532047,0.000000,4.999991,64859.000000,,0
11.335824,60.028057,1.319840,1.181072,3.993442,33.279709,7.718340,81745.757812,1.054453,1.778354,0.120521,0.072276,0.601347,1.522179,0.887524,4.912465,67669.000000,,0
90.035919,91.093643,7.061762,2.883296,7.037092,62.698578,5.961994,19052.939453,1.954416,1.959488,0.848913,0.459889,0.847393,1.797258,0.775392,4.279962,67943.000000,,0
115.412010,13672.939453,2.830872,1.301338,3.737491,30.957653,3.635889,34035.878906,2.062251,4.135862,0.451920,0.114390,0.572580,1.490768,0.560611,4.531937,69271.000000,,0
13.636292,47.813370,2.898715,0.906619,4.027363,46.610710,6.311720,77609.742188,1.134696,1.679549,0.462205,0.000000,0.605021,1.668486,0.800148,4.889916,69406.000000,,0
