FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
11.249479,1.085476,2.257297,0.955959,0.160354,21.808201,0.250493,99998.000000,1.051132,0.035620,0.353589,0.000000,0.000000,1.338620,0.000000,4.999991,55162.000000,,0
221.767075,70.213646,5.421213,3.028231,2.682853,10.777667,1.735409,99998.000000,2.345897,1.846421,0.734096,0.481189,0.428597,1.032525,0.239402,4.999991,55182.000000,,0
11.409833,0.000000,0.000000,0.000000,0.000000,7.900538,4.688747,0.000000,1.057279,0.000000,0.000000,0.000000,0.000000,0.897657,0.671057,0.000000,55202.000000,,0
27.944841,23.417912,1.865662,0.086345,4.163047,50.668911,3.018434,99998.000000,1.446302,1.369548,0.270833,0.000000,0.619411,1.704742,0.479782,4.999991,55486.000000,,0
13.173732,23.319233,2.004430,1.622047,3.441453,26.125435,9.598302,99998.000000,1.119709,1.367714,0.301991,0.210063,0.536742,1.417063,0.982194,4.999991,55509.000000,,0
56.876476,432.858246,1.387682,0.271369,8.045474,93.788834,5.129935,99998.000000,1.754933,2.636346,0.142290,0.000000,0.905552,1.972151,0.710112,4.999991,55940.000000,,0
32.440933,1273.661255,2.334390,2.013681,5.029578,37.297821,2.037126,99998.000000,1.511093,3.105054,0.368173,0.303991,0.701532,1.571683,0.309018,4.999991,55959.000000,,0
760.172424,504.086426,31.145761,14.228371,12.581655,139.804382,11.777329,25574.716797,2.880912,2.702505,1.493399,1.153155,1.099738,2.145521,1.071047,4.407811,56282.000000,,0
115.754303,50.712082,2.214124,1.548037,3.678900,38.512814,3.679525,40443.011719,2.063537,1.705111,0.345202,0.189781,0.565718,1.585605,0.565792,4.606843,56594.000000,,0
14.891375,53.687893,0.299123,0.000000,0.000000,5.769675,1.084437,0.000000,1.172935,1.729876,0.000000,0.000000,0.000000,0.761151,0.035204,0.000000,56656.000000,,0
126.217430,52.833694,3.885511,1.603544,1.831741,7.959130,0.883615,99998.000000,2.101119,1.722911,0.589448,0.205081,0.262864,0.900866,0.000000,4.999991,56697.000000,,0
18.354414,19.347378,3.490792,1.181072,2.056854,7.928292,0.276299,99107.007812,1.263741,1.286622,0.542924,0.072276,0.313203,0.899180,0.000000,4.996104,56714.000000,,0
11.119962,3.015897,1.187239,0.246699,1.825573,11.274149,1.048735,12300.778320,1.046103,0.479416,0.074538,0.000000,0.261399,1.052084,0.020666,4.089932,57097.000000,,0
115.775887,76679.742188,1.190323,0.703092,5.871439,82.311157,7.950207,67724.921875,2.063618,4.884681,0.075665,0.000000,0.768745,1.915459,0.900378,4.830749,57386.000000,,0
20.694971,35.222466,5.072750,2.901798,2.457740,11.505429,0.963637,0.000000,1.315865,1.546820,0.705243,0.462667,0.390536,1.060903,0.000000,0.000000,57628.000000,,0
62.550556,118.902802,6.642373,3.327354,3.500043,35.907055,2.912705,62302.816406,1.796231,2.075192,0.822323,0.522099,0.544073,1.555180,0.464297,4.794508,57980.000000,,0
129.264160,485.846130,12.310285,6.204483,9.584260,114.511559,11.741500,51039.105469,2.111478,2.686499,1.090268,0.792706,0.981559,2.058849,1.069724,4.707903,58370.000000,,0
12.137596,26.473898,3.792999,2.100026,2.318972,21.271629,3.445206,99998.000000,1.084133,1.422818,0.578983,0.322225,0.365295,1.327801,0.537215,4.999991,59922.000000,,0
13.093554,42.438412,2.571838,0.302206,1.952007,17.743834,3.445206,99998.000000,1.117058,1.627759,0.410244,0.000000,0.290481,1.249047,0.537215,4.999991,59933.000000,,0
3451.147705,4352.139160,143.415436,85.401062,182.989059,1403.104248,187.221252,27452.421875,3.537964,3.638703,2.156596,1.931463,2.262425,3.147090,2.272355,4.438581,60182.000000,,0
89.903320,3104.748291,2.285050,1.924253,8.030056,94.041695,9.206021,48622.519531,1.953776,3.492026,0.358896,0.284262,0.904719,1.973320,0.964072,4.686838,61569.000000,,0
54.656185,100.375694,2.269632,2.519415,9.932722,37.630863,10.295662,35569.246094,1.737639,2.001629,0.355955,0.401300,0.997068,1.575544,1.012654,4.551075,62265.000000,,0
13.559199,14.709434,0.268285,0.996048,1.541869,7.015506,0.912137,99998.000000,1.132234,1.167596,0.000000,0.000000,0.188048,0.846059,0.000000,4.999991,63813.000000,,0
31.762508,34.038307,0.918954,1.541869,0.616748,35.450661,0.143152,99998.000000,1.501915,1.531968,0.000000,0.188048,0.000000,1.549624,0.000000,4.999991,63840.000000,,0
11781.041992,22654.013672,127.602028,79.955177,95.620575,1903.320557,202.170303,99998.000000,4.071184,4.355145,2.105858,1.902847,1.980551,3.279512,2.305717,4.999991,63875.000000,,0
20.414351,8.316843,2.578006,0.598245,0.835693,11.320405,0.479836,99998.000000,1.309936,0.919959,0.411284,0.000000,0.000000,1.053862,0.000000,4.999991,63981.000000,,0
