Year,Month,Day,Site,Plot,Date,meantemp,mintemp,maxtemp,range
2021,10,24,East,EB,2021-10-24,29.2764652777778,28.953,29.452,0.499000000000002
2021,10,24,Luminao,34,2021-10-24,28.7732916666667,28.196,29.115,0.918999999999997
2021,10,24,West,WA,2021-10-24,29.3548645833333,28.953,29.552,0.599
2021,10,24,West,WB,2021-10-24,29.3368263888889,28.953,29.552,0.599
2021,10,25,East,EA,2021-10-25,29.4738606271777,28.555,31.268,2.713
2021,10,25,East,EB,2021-10-25,29.5129097222222,28.456,31.37,2.914
2021,10,25,Luminao,34,2021-10-25,29.3351354166667,27.875,31.153,3.278
2021,10,25,West,WA,2021-10-25,29.3801180555556,27.468,30.356,2.888
2021,10,25,West,WB,2021-10-25,29.3141666666667,27.567,30.356,2.789
2021,10,26,East,EA,2021-10-26,29.4858745644599,28.953,30.054,1.101
2021,10,26,East,EB,2021-10-26,29.5213472222222,28.953,30.154,1.201
2021,10,26,Luminao,34,2021-10-26,29.6634375,28.916,30.773,1.857
2021,10,26,West,WA,2021-10-26,29.5160451388889,28.953,29.853,0.900000000000002
2021,10,26,West,WB,2021-10-26,29.4910104166667,28.953,29.853,0.900000000000002
2021,10,27,East,EA,2021-10-27,29.5843426573427,28.953,30.154,1.201
2021,10,27,East,EB,2021-10-27,29.6262673611111,28.953,30.255,1.302
2021,10,27,Luminao,34,2021-10-27,29.86346875,29.065,31.052,1.987
2021,10,27,West,WA,2021-10-27,29.5653888888889,29.152,29.853,0.701000000000001
2021,10,27,West,WB,2021-10-27,29.5480104166667,29.053,29.853,0.800000000000001
2021,10,28,East,EA,2021-10-28,29.5739651567944,28.953,30.054,1.101
2021,10,28,East,EB,2021-10-28,29.6336631944444,28.953,30.154,1.201
2021,10,28,Luminao,34,2021-10-28,29.78640625,29.04,31.052,2.012
2021,10,28,West,WA,2021-10-28,29.6175069444444,29.252,29.953,0.701000000000001
2021,10,28,West,WB,2021-10-28,29.5969444444444,29.252,29.953,0.701000000000001
2021,10,29,East,EA,2021-10-29,29.7762604166667,29.452,30.255,0.802999999999997
2021,10,29,East,EB,2021-10-29,29.8218819444444,29.452,30.255,0.802999999999997
2021,10,29,Luminao,34,2021-10-29,29.9644166666667,29.115,31.153,2.038
2021,10,29,West,WA,2021-10-29,29.7315625,29.452,30.054,0.601999999999997
2021,10,29,West,WB,2021-10-29,29.7030451388889,29.352,30.054,0.701999999999998
2021,10,30,East,EA,2021-10-30,29.7220383275261,29.452,29.953,0.500999999999998
2021,10,30,East,EB,2021-10-30,29.7632326388889,29.452,30.054,0.601999999999997
2021,10,30,Luminao,34,2021-10-30,29.8843854166667,29.29,30.849,1.559
2021,10,30,West,WA,2021-10-30,29.68584375,29.552,29.853,0.301000000000002
2021,10,30,West,WB,2021-10-30,29.6621354166667,29.552,29.853,0.301000000000002
2021,10,31,East,EA,2021-10-31,29.5771748251748,29.452,29.752,0.299999999999997
2021,10,31,East,EB,2021-10-31,29.6193611111111,29.452,29.752,0.299999999999997
2021,10,31,Luminao,34,2021-10-31,29.6271354166667,29.389,29.84,0.451000000000001
2021,10,31,West,WA,2021-10-31,29.5756111111111,29.552,29.652,0.100000000000001
2021,10,31,West,WB,2021-10-31,29.5516527777778,29.452,29.652,0.199999999999999
2021,11,01,East,EA,2021-11-01,29.6866875,29.452,30.054,0.601999999999997
2021,11,01,East,EB,2021-11-01,29.7382291666667,29.452,30.154,0.701999999999998
2021,11,01,Luminao,34,2021-11-01,29.86675,29.439,30.773,1.334
2021,11,01,West,WA,2021-11-01,29.6865451388889,29.552,29.953,0.401
2021,11,01,West,WB,2021-11-01,29.6503854166667,29.552,29.953,0.401
2021,11,02,East,EA,2021-11-02,29.9171145833333,29.452,30.659,1.207
2021,11,02,East,EB,2021-11-02,29.9758680555556,29.552,30.862,1.31
2021,11,02,Luminao,34,2021-11-02,29.9629583333333,29.29,31.459,2.169
2021,11,02,West,WA,2021-11-02,29.9155416666667,29.552,30.659,1.107
2021,11,02,West,WB,2021-11-02,29.8872986111111,29.552,30.659,1.107
2021,11,03,East,EA,2021-11-03,29.8406284722222,29.452,30.558,1.106
2021,11,03,East,EB,2021-11-03,29.8989166666667,29.452,30.76,1.308
2021,11,03,Luminao,34,2021-11-03,29.8240729166667,29.24,30.849,1.609
2021,11,03,West,WA,2021-11-03,29.8297361111111,29.552,30.255,0.702999999999999
2021,11,03,West,WB,2021-11-03,29.8154270833333,29.552,30.255,0.702999999999999
2021,11,04,East,EA,2021-11-04,29.8157361111111,29.352,30.659,1.307
2021,11,04,East,EB,2021-11-04,29.8607986111111,29.352,30.76,1.408
2021,11,04,Luminao,34,2021-11-04,29.9978958333333,29.115,31.689,2.574
2021,11,04,West,WA,2021-11-04,29.7793298611111,29.452,30.154,0.701999999999998
2021,11,04,West,WB,2021-11-04,29.7556805555556,29.352,30.154,0.802
2021,11,05,East,EA,2021-11-05,29.81096875,29.452,30.558,1.106
2021,11,05,East,EB,2021-11-05,29.8578159722222,29.452,30.659,1.207
2021,11,05,Luminao,34,2021-11-05,30.1034270833333,29.414,31.459,2.045
2021,11,05,West,WA,2021-11-05,29.7729861111111,29.452,30.054,0.601999999999997
2021,11,05,West,WB,2021-11-05,29.7433784722222,29.452,30.054,0.601999999999997
2021,11,06,East,EA,2021-11-06,29.7472013888889,29.152,30.356,1.204
2021,11,06,East,EB,2021-11-06,29.7908055555556,29.152,30.457,1.305
2021,11,06,Luminao,34,2021-11-06,29.8916458333333,29.14,30.722,1.582
2021,11,06,West,WA,2021-11-06,29.7214756944444,29.252,30.154,0.902000000000001
2021,11,06,West,WB,2021-11-06,29.7023715277778,29.152,30.154,1.002
2021,11,07,East,EA,2021-11-07,29.7603402777778,29.152,30.457,1.305
2021,11,07,East,EB,2021-11-07,29.79771875,29.152,30.558,1.406
2021,11,07,Luminao,34,2021-11-07,29.9071458333333,28.891,30.976,2.085
2021,11,07,West,WA,2021-11-07,29.7221319444444,28.953,30.054,1.101
2021,11,07,West,WB,2021-11-07,29.6994756944444,28.953,30.054,1.101
2021,11,08,East,EA,2021-11-08,29.7283519163763,29.053,30.255,1.202
2021,11,08,East,EB,2021-11-08,29.7741875,29.053,30.356,1.303
2021,11,08,Luminao,34,2021-11-08,30.0503854166667,29.315,31.433,2.118
2021,11,08,West,WA,2021-11-08,29.7605486111111,29.352,30.054,0.701999999999998
2021,11,08,West,WB,2021-11-08,29.7277743055556,29.252,30.054,0.802
2021,11,09,East,EA,2021-11-09,29.7723298611111,29.053,30.356,1.303
2021,11,09,East,EB,2021-11-09,29.8170277777778,29.053,30.457,1.404
2021,11,09,Luminao,34,2021-11-09,29.9587395833333,29.24,30.849,1.609
2021,11,09,West,WA,2021-11-09,29.7598784722222,29.152,30.154,1.002
2021,11,09,West,WB,2021-11-09,29.7414270833333,29.152,30.154,1.002
2021,11,10,East,EA,2021-11-10,29.6823472222222,28.853,30.255,1.402
2021,11,10,East,EB,2021-11-10,29.7168784722222,28.853,30.356,1.503
2021,11,10,Luminao,34,2021-11-10,29.8113020833333,28.866,30.621,1.755
2021,11,10,West,WA,2021-11-10,29.7081944444444,28.953,30.054,1.101
2021,11,10,West,WB,2021-11-10,29.6904722222222,28.853,30.054,1.201
2021,11,11,East,EA,2021-11-11,29.6907222222222,29.053,30.154,1.101
2021,11,11,East,EB,2021-11-11,29.7356354166667,29.053,30.255,1.202
2021,11,11,Luminao,34,2021-11-11,29.8830208333333,29.14,30.874,1.734
2021,11,11,West,WA,2021-11-11,29.7183090277778,29.252,29.953,0.701000000000001
2021,11,11,West,WB,2021-11-11,29.6915486111111,29.252,29.953,0.701000000000001
2021,11,12,East,EA,2021-11-12,29.7364722222222,29.452,30.154,0.701999999999998
2021,11,12,East,EB,2021-11-12,29.7748472222222,29.452,30.255,0.802999999999997
2021,11,12,Luminao,34,2021-11-12,29.7687083333333,29.09,30.722,1.632
2021,11,12,West,WA,2021-11-12,29.7137291666667,29.452,30.054,0.601999999999997
2021,11,12,West,WB,2021-11-12,29.6966805555556,29.452,30.054,0.601999999999997
2021,11,13,East,EA,2021-11-13,29.7132916666667,29.352,30.154,0.802
2021,11,13,East,EB,2021-11-13,29.7655972222222,29.352,30.255,0.902999999999999
2021,11,13,Luminao,34,2021-11-13,29.7621354166667,28.99,30.773,1.783
2021,11,13,West,WA,2021-11-13,29.71271875,29.452,30.054,0.601999999999997
2021,11,13,West,WB,2021-11-13,29.6911736111111,29.452,30.054,0.601999999999997
2021,11,14,East,EA,2021-11-14,29.7077847222222,29.452,30.255,0.802999999999997
2021,11,14,East,EB,2021-11-14,29.772625,29.452,30.457,1.005
2021,11,14,Luminao,34,2021-11-14,29.78803125,29.265,30.646,1.381
2021,11,14,West,WA,2021-11-14,29.6918368055556,29.552,30.054,0.501999999999999
2021,11,14,West,WB,2021-11-14,29.6720138888889,29.552,30.054,0.501999999999999
2021,11,15,East,EA,2021-11-15,29.710606271777,29.352,30.356,1.004
2021,11,15,East,EB,2021-11-15,29.7714340277778,29.352,30.558,1.206
2021,11,15,Luminao,34,2021-11-15,29.8572916666667,29.115,30.976,1.861
2021,11,15,West,WA,2021-11-15,29.7215104166667,29.552,30.154,0.602
2021,11,15,West,WB,2021-11-15,29.7082951388889,29.552,30.154,0.602
2021,11,16,East,EA,2021-11-16,29.4813588850174,29.252,29.953,0.701000000000001
2021,11,16,East,EB,2021-11-16,29.5156736111111,29.252,30.054,0.802
2021,11,16,Luminao,34,2021-11-16,29.3921354166667,29.065,29.89,0.824999999999999
2021,11,16,West,WA,2021-11-16,29.5655416666667,29.452,29.752,0.299999999999997
2021,11,16,West,WB,2021-11-16,29.5377638888889,29.452,29.752,0.299999999999997
2021,11,17,East,EA,2021-11-17,29.5247282229965,29.252,30.255,1.003
2021,11,17,East,EB,2021-11-17,29.5725069444444,29.252,30.356,1.104
2021,11,17,Luminao,34,2021-11-17,29.5930625,29.115,30.469,1.354
2021,11,17,West,WA,2021-11-17,29.5639027777778,29.352,30.054,0.701999999999998
2021,11,17,West,WB,2021-11-17,29.5253541666667,29.352,30.054,0.701999999999998
2021,11,18,East,EA,2021-11-18,29.6461637630662,29.053,30.558,1.505
2021,11,18,East,EB,2021-11-18,29.6971909722222,29.053,30.659,1.606
2021,11,18,Luminao,34,2021-11-18,29.7317604166667,28.965,30.95,1.985
2021,11,18,West,WA,2021-11-18,29.5822291666667,29.053,30.154,1.101
2021,11,18,West,WB,2021-11-18,29.5583506944444,29.053,30.255,1.202
2021,11,19,East,EA,2021-11-19,29.5640972222222,28.655,30.862,2.207
2021,11,19,East,EB,2021-11-19,29.6120277777778,28.754,30.963,2.209
2021,11,19,Luminao,34,2021-11-19,29.67090625,28.617,30.874,2.257
2021,11,19,West,WA,2021-11-19,29.5037083333333,28.258,30.054,1.796
2021,11,19,West,WB,2021-11-19,29.4676944444444,28.258,30.054,1.796
2021,11,20,East,EA,2021-11-20,29.6067847222222,28.655,31.064,2.409
2021,11,20,East,EB,2021-11-20,29.6622847222222,28.655,31.166,2.511
2021,11,20,Luminao,34,2021-11-20,29.5996770833333,28.468,30.798,2.33
2021,11,20,West,WA,2021-11-20,29.4955381944444,28.357,30.255,1.898
2021,11,20,West,WB,2021-11-20,29.4885625,28.456,30.255,1.799
2021,11,21,East,EA,2021-11-21,29.4710940766551,28.555,30.659,2.104
2021,11,21,East,EB,2021-11-21,29.5069930555556,28.555,30.76,2.205
2021,11,21,Luminao,34,2021-11-21,29.5604583333333,28.295,30.798,2.503
2021,11,21,West,WA,2021-11-21,29.4190625,28.06,29.953,1.893
2021,11,21,West,WB,2021-11-21,29.4041354166667,28.06,29.953,1.893
2021,11,22,East,EA,2021-11-22,29.3945331010453,28.258,30.255,1.997
2021,11,22,East,EB,2021-11-22,29.40778125,28.258,30.356,2.098
2021,11,22,Luminao,34,2021-11-22,29.4856875,28.345,30.545,2.2
2021,11,22,West,WA,2021-11-22,29.37665625,27.961,29.853,1.892
2021,11,22,West,WB,2021-11-22,29.3396527777778,27.862,29.853,1.991
2021,11,23,East,EA,2021-11-23,29.3495454545455,28.357,30.255,1.898
2021,11,23,East,EB,2021-11-23,29.3806006944444,28.456,30.356,1.9
2021,11,23,Luminao,34,2021-11-23,29.3883541666667,28.394,30.318,1.924
2021,11,23,West,WA,2021-11-23,29.2993854166667,27.862,29.752,1.89
2021,11,23,West,WB,2021-11-23,29.2592118055556,27.862,29.752,1.89
2021,11,24,East,EA,2021-11-24,29.4919826388889,28.655,30.255,1.6
2021,11,24,East,EB,2021-11-24,29.5285868055556,28.754,30.356,1.602
2021,11,24,Luminao,34,2021-11-24,29.5825,28.742,30.571,1.829
2021,11,24,West,WA,2021-11-24,29.4705902777778,28.754,29.853,1.099
2021,11,24,West,WB,2021-11-24,29.4252118055556,28.655,29.853,1.198
2021,11,25,East,EA,2021-11-25,29.3598645833333,28.655,29.953,1.298
2021,11,25,East,EB,2021-11-25,29.3916423611111,28.555,30.054,1.499
2021,11,25,Luminao,34,2021-11-25,29.4095833333333,28.543,30.268,1.725
2021,11,25,West,WA,2021-11-25,29.3724236111111,28.655,29.752,1.097
2021,11,25,West,WB,2021-11-25,29.3325694444444,28.555,29.752,1.197
2021,11,26,East,EA,2021-11-26,29.3396515679443,28.853,29.853,1
2021,11,26,East,EB,2021-11-26,29.3775798611111,28.754,29.953,1.199
2021,11,26,Luminao,34,2021-11-26,29.4410520833333,28.692,30.293,1.601
2021,11,26,West,WA,2021-11-26,29.3541944444444,28.953,29.552,0.599
2021,11,26,West,WB,2021-11-26,29.3208958333333,28.853,29.552,0.698999999999998
2021,11,27,East,EA,2021-11-27,29.3625625,28.953,29.752,0.798999999999999
2021,11,27,East,EB,2021-11-27,29.4004479166667,28.953,29.853,0.900000000000002
2021,11,27,Luminao,34,2021-11-27,29.4494583333333,28.543,30.369,1.826
2021,11,27,West,WA,2021-11-27,29.3603923611111,29.053,29.552,0.498999999999999
2021,11,27,West,WB,2021-11-27,29.3385451388889,29.053,29.552,0.498999999999999
2021,11,28,East,EA,2021-11-28,29.2107386759582,29.053,29.552,0.498999999999999
2021,11,28,East,EB,2021-11-28,29.2503854166667,29.053,29.652,0.599
2021,11,28,Luminao,34,2021-11-28,29.13353125,28.742,29.79,1.048
2021,11,28,West,WA,2021-11-28,29.2846388888889,29.152,29.552,0.399999999999999
2021,11,28,West,WB,2021-11-28,29.2422777777778,29.152,29.552,0.399999999999999
2021,11,29,East,EA,2021-11-29,29.1058771929825,28.754,29.352,0.597999999999999
2021,11,29,East,EB,2021-11-29,29.1347118055556,28.754,29.452,0.698
2021,11,29,Luminao,34,2021-11-29,28.9725416666667,28.394,29.315,0.921000000000003
2021,11,29,West,WA,2021-11-29,29.1629444444444,29.053,29.252,0.198999999999998
2021,11,29,West,WB,2021-11-29,29.1349479166667,28.953,29.252,0.298999999999999
2021,11,30,East,EA,2021-11-30,29.2680278745645,29.152,29.452,0.300000000000001
2021,11,30,East,EB,2021-11-30,29.3013055555556,29.152,29.552,0.399999999999999
2021,11,30,Luminao,34,2021-11-30,29.40553125,29.14,29.89,0.75
2021,11,30,West,WA,2021-11-30,29.2540833333333,29.152,29.452,0.300000000000001
2021,11,30,West,WB,2021-11-30,29.24575,29.152,29.452,0.300000000000001
2021,12,01,East,EA,2021-12-01,29.2437142857143,29.053,29.652,0.599
2021,12,01,East,EB,2021-12-01,29.29303125,29.053,29.652,0.599
2021,12,01,Luminao,34,2021-12-01,29.3078020833333,28.965,30.268,1.303
2021,12,01,West,WA,2021-12-01,29.2867222222222,29.152,29.452,0.300000000000001
2021,12,01,West,WB,2021-12-01,29.2717916666667,29.152,29.452,0.300000000000001
2021,12,02,East,EA,2021-12-02,29.274243902439,28.456,29.752,1.296
2021,12,02,East,EB,2021-12-02,29.3227569444444,28.456,29.853,1.397
2021,12,02,Luminao,34,2021-12-02,29.46096875,28.717,30.394,1.677
2021,12,02,West,WA,2021-12-02,29.2635277777778,28.853,29.552,0.698999999999998
2021,12,02,West,WB,2021-12-02,29.2444340277778,28.853,29.552,0.698999999999998
2021,12,03,East,EA,2021-12-03,29.1732762237762,28.258,29.953,1.695
2021,12,03,East,EB,2021-12-03,29.2055902777778,28.258,30.054,1.796
2021,12,03,Luminao,34,2021-12-03,29.2113333333333,28.419,30.268,1.849
2021,12,03,West,WA,2021-12-03,29.1886597222222,28.655,29.652,0.997
2021,12,03,West,WB,2021-12-03,29.1675173611111,28.555,29.552,0.997
2021,12,04,East,EA,2021-12-04,29.2640522648084,29.053,29.552,0.498999999999999
2021,12,04,East,EB,2021-12-04,29.2948541666667,28.953,29.552,0.599
2021,12,04,Luminao,34,2021-12-04,29.3656458333333,29.015,29.84,0.824999999999999
2021,12,04,West,WA,2021-12-04,29.2531736111111,29.053,29.452,0.399000000000001
2021,12,04,West,WB,2021-12-04,29.2369236111111,29.053,29.452,0.399000000000001
2021,12,05,East,EA,2021-12-05,29.2295923344948,28.655,29.552,0.896999999999998
2021,12,05,East,EB,2021-12-05,29.2626493055556,28.655,29.552,0.896999999999998
2021,12,05,Luminao,34,2021-12-05,29.3540729166667,29.04,29.941,0.901
2021,12,05,West,WA,2021-12-05,29.2530590277778,29.053,29.452,0.399000000000001
2021,12,05,West,WB,2021-12-05,29.2281215277778,29.053,29.452,0.399000000000001
2021,12,06,East,EA,2021-12-06,29.1683333333333,28.853,29.552,0.698999999999998
2021,12,06,East,EB,2021-12-06,29.2029236111111,28.853,29.552,0.698999999999998
2021,12,06,Luminao,34,2021-12-06,29.268375,28.916,29.815,0.899000000000001
2021,12,06,West,WA,2021-12-06,29.1623333333333,29.053,29.352,0.298999999999999
2021,12,06,West,WB,2021-12-06,29.1357465277778,28.953,29.352,0.399000000000001
2021,12,07,East,EA,2021-12-07,29.0186480836237,28.258,29.452,1.194
2021,12,07,East,EB,2021-12-07,29.0454375,28.258,29.552,1.294
2021,12,07,Luminao,34,2021-12-07,29.2306145833333,28.667,29.84,1.173
2021,12,07,West,WA,2021-12-07,29.0865451388889,28.655,29.352,0.696999999999999
2021,12,07,West,WB,2021-12-07,29.0503194444444,28.655,29.352,0.696999999999999
2021,12,08,East,EA,2021-12-08,29.1021597222222,28.555,29.552,0.997
2021,12,08,East,EB,2021-12-08,29.1330104166667,28.555,29.652,1.097
2021,12,08,Luminao,34,2021-12-08,29.2716875,28.593,30.091,1.498
2021,12,08,West,WA,2021-12-08,29.1153402777778,28.655,29.352,0.696999999999999
2021,12,08,West,WB,2021-12-08,29.0928680555556,28.555,29.352,0.797000000000001
2021,12,09,East,EA,2021-12-09,29.0810731707317,28.456,29.552,1.096
2021,12,09,East,EB,2021-12-09,29.1149479166667,28.456,29.652,1.196
2021,12,09,Luminao,34,2021-12-09,29.2934895833333,28.617,30.066,1.449
2021,12,09,West,WA,2021-12-09,29.1302569444444,28.655,29.452,0.797000000000001
2021,12,09,West,WB,2021-12-09,29.1053506944444,28.555,29.352,0.797000000000001
2021,12,10,East,EA,2021-12-10,29.1240418118467,28.555,29.552,0.997
2021,12,10,East,EB,2021-12-10,29.154,28.555,29.552,0.997
2021,12,10,Luminao,34,2021-12-10,29.3535208333333,28.593,30.369,1.776
2021,12,10,West,WA,2021-12-10,29.1771111111111,28.655,29.452,0.797000000000001
2021,12,10,West,WB,2021-12-10,29.1369201388889,28.555,29.452,0.897000000000002
2021,12,11,East,EA,2021-12-11,29.2483251748252,29.053,29.552,0.498999999999999
2021,12,11,East,EB,2021-12-11,29.2965520833333,29.053,29.552,0.498999999999999
2021,12,11,Luminao,34,2021-12-11,29.3210625,28.791,29.89,1.099
2021,12,11,West,WA,2021-12-11,29.2603333333333,29.152,29.352,0.199999999999999
2021,12,11,West,WB,2021-12-11,29.2471388888889,29.152,29.352,0.199999999999999
2021,12,12,East,EA,2021-12-12,29.14721875,28.953,29.352,0.399000000000001
2021,12,12,East,EB,2021-12-12,29.1877083333333,29.053,29.452,0.399000000000001
2021,12,12,Luminao,34,2021-12-12,29.21290625,28.742,29.715,0.972999999999999
2021,12,12,West,WA,2021-12-12,29.1622361111111,29.053,29.252,0.198999999999998
2021,12,12,West,WB,2021-12-12,29.1415451388889,28.953,29.252,0.298999999999999
2021,12,13,East,EA,2021-12-13,29.1144097222222,28.953,29.352,0.399000000000001
2021,12,13,East,EB,2021-12-13,29.1626006944444,28.953,29.452,0.499000000000002
2021,12,13,Luminao,34,2021-12-13,29.1459479166667,28.766,29.64,0.874000000000002
2021,12,13,West,WA,2021-12-13,29.0942847222222,28.953,29.252,0.298999999999999
2021,12,13,West,WB,2021-12-13,29.0662152777778,28.953,29.252,0.298999999999999
2021,12,14,East,EA,2021-12-14,29.0694810126582,28.953,29.252,0.298999999999999
2021,12,14,East,EB,2021-12-14,29.125970464135,28.953,29.352,0.399000000000001
2021,12,14,Luminao,34,2021-12-14,29.0535833333333,28.667,29.64,0.972999999999999
2021,12,14,West,WA,2021-12-14,29.0803157894737,28.953,29.152,0.199000000000002
2021,12,14,West,WB,2021-12-14,29.040308056872,28.853,29.152,0.298999999999999
2021,12,15,Luminao,34,2021-12-15,28.8908229166667,28.345,29.665,1.32
2021,12,16,Luminao,34,2021-12-16,28.95265625,28.468,29.665,1.197
2021,12,17,Luminao,34,2021-12-17,28.9781458333333,28.345,29.941,1.596
2021,12,18,Luminao,34,2021-12-18,28.8863125,28.147,29.89,1.743
2021,12,19,Luminao,34,2021-12-19,28.8733229166667,27.677,30.142,2.465
2021,12,20,Luminao,34,2021-12-20,28.7103854166667,27.875,29.365,1.49
2021,12,21,Luminao,34,2021-12-21,28.9773958333333,28.394,29.74,1.346
2021,12,22,Luminao,34,2021-12-22,28.9333854166667,28.394,29.565,1.171
2021,12,23,Luminao,34,2021-12-23,28.8705104166667,28.295,29.815,1.52
2021,12,24,Luminao,34,2021-12-24,28.6108854166667,28.023,29.315,1.292
2021,12,25,Luminao,34,2021-12-25,28.6201979166667,27.727,29.365,1.638
2021,12,26,Luminao,34,2021-12-26,28.9070625,28.27,29.966,1.696
2021,12,27,Luminao,34,2021-12-27,28.80165625,28.072,29.59,1.518
2021,12,28,Luminao,34,2021-12-28,28.5166875,27.801,29.34,1.539
2021,12,29,Luminao,34,2021-12-29,28.5974479166667,28.147,29.29,1.143
2021,12,30,Luminao,34,2021-12-30,28.6466875,28.072,29.24,1.168
2021,12,31,Luminao,34,2021-12-31,28.6963020833333,28.27,29.389,1.119
2022,01,01,Luminao,34,2022-01-01,28.7154895833333,27.949,29.69,1.741
2022,01,02,Luminao,34,2022-01-02,28.6017604166667,27.628,29.389,1.761
2022,01,03,Luminao,34,2022-01-03,28.6445520833333,28.221,29.265,1.044
2022,01,04,Luminao,34,2022-01-04,28.2620208333333,27.85,28.791,0.940999999999999
2022,01,05,Luminao,34,2022-01-05,28.2763645833333,27.628,29.015,1.387
2022,01,06,Luminao,34,2022-01-06,28.4712916666667,27.998,29.165,1.167
2022,01,07,Luminao,34,2022-01-07,28.2535208333333,28.023,28.468,0.445
2022,01,08,Luminao,34,2022-01-08,28.4536458333333,28.023,29.115,1.092
2022,01,09,Luminao,34,2022-01-09,28.3425104166667,27.702,29.315,1.613
2022,01,10,Luminao,34,2022-01-10,28.60415625,27.776,29.54,1.764
2022,01,11,Luminao,34,2022-01-11,28.5191875,28.072,29.015,0.943000000000001
2022,01,12,Luminao,34,2022-01-12,28.7517291666667,28.023,30.091,2.068
2022,01,13,Luminao,34,2022-01-13,28.7162395833333,27.85,30.243,2.393
2022,01,14,Luminao,34,2022-01-14,28.51475,27.85,29.389,1.539
2022,01,15,Luminao,34,2022-01-15,28.4809270833333,27.85,29.14,1.29
2022,01,16,Luminao,34,2022-01-16,28.19259375,27.801,28.543,0.742000000000001
2022,01,17,Luminao,34,2022-01-17,28.2906875,27.899,28.816,0.916999999999998
2022,01,18,Luminao,34,2022-01-18,28.38453125,27.998,29.065,1.067
2022,01,19,Luminao,34,2022-01-19,28.19353125,27.727,28.916,1.189
2022,01,21,Luminao,34,2022-01-21,28.0026875,27.481,28.419,0.937999999999999
2022,01,22,Luminao,34,2022-01-22,27.87921875,27.554,28.097,0.543000000000003
2022,01,23,Luminao,34,2022-01-23,28.15065625,27.776,28.642,0.866
2022,01,24,Luminao,34,2022-01-24,28.2499479166667,27.998,28.766,0.767999999999997
2022,01,25,Luminao,34,2022-01-25,28.2762604166667,27.924,28.891,0.966999999999999
2022,01,26,Luminao,34,2022-01-26,28.4175833333333,27.702,29.59,1.888
2022,01,27,Luminao,34,2022-01-27,28.39678125,27.604,29.365,1.761
2022,01,28,Luminao,34,2022-01-28,28.1633958333333,27.456,28.891,1.435
2022,01,30,Luminao,34,2022-01-30,28.3249583333333,27.628,29.265,1.637
2022,01,31,Luminao,34,2022-01-31,28.5782604166667,27.727,29.991,2.264
2022,02,01,Luminao,34,2022-02-01,28.4046979166667,27.505,29.464,1.959
2022,02,03,Luminao,34,2022-02-03,28.2563854166667,27.85,28.965,1.115
2022,02,04,Luminao,34,2022-02-04,28.20409375,27.481,29.09,1.609
2022,02,05,Luminao,34,2022-02-05,28.434,27.604,29.615,2.011
2022,02,06,Luminao,34,2022-02-06,28.0870833333333,27.407,29.015,1.608
2022,02,08,Luminao,34,2022-02-08,28.1327604166667,27.751,28.841,1.09
2022,02,09,Luminao,34,2022-02-09,28.0944375,27.456,28.642,1.186
2022,02,10,Luminao,34,2022-02-10,28.0178854166667,27.628,28.593,0.965
2022,02,11,Luminao,34,2022-02-11,28.0545104166667,27.456,28.766,1.31
2022,02,15,Luminao,34,2022-02-15,28.1272395833333,27.505,28.99,1.485
2022,02,16,Luminao,34,2022-02-16,27.8776875,27.604,28.27,0.666
2022,02,17,Luminao,34,2022-02-17,28.0139791666667,27.579,28.816,1.237
2022,02,18,Luminao,34,2022-02-18,28.0753958333333,27.604,28.791,1.187
2022,02,19,Luminao,34,2022-02-19,28.06459375,27.579,29.04,1.461
2022,02,20,Luminao,34,2022-02-20,28.1021354166667,27.53,29.09,1.56
2022,02,21,Luminao,34,2022-02-21,28.20778125,27.677,29.315,1.638
2022,02,23,Luminao,34,2022-02-23,27.9702604166667,27.604,28.543,0.939
2022,02,24,Luminao,34,2022-02-24,28.11634375,27.727,28.816,1.089
2022,02,25,Luminao,34,2022-02-25,28.15109375,27.801,28.965,1.164
2022,02,26,Luminao,34,2022-02-26,28.043375,27.604,28.642,1.038
2022,02,27,Luminao,34,2022-02-27,28.20171875,27.702,29.29,1.588
2022,02,28,Luminao,34,2022-02-28,28.11009375,27.554,29.115,1.561
2022,03,01,Luminao,34,2022-03-01,28.0190416666667,27.505,29.015,1.51
2022,03,02,Luminao,34,2022-03-02,28.1261666666667,27.407,29.09,1.683
2022,03,03,Luminao,34,2022-03-03,28.1988541666667,27.53,29.215,1.685
2022,03,04,Luminao,34,2022-03-04,28.3062916666667,27.456,29.69,2.234
2022,03,05,Luminao,34,2022-03-05,28.3095625,27.481,29.365,1.884
2022,03,06,Luminao,34,2022-03-06,28.4349583333333,27.628,29.89,2.262
2022,03,07,Luminao,34,2022-03-07,28.4596770833333,27.604,30.041,2.437
2022,03,08,Luminao,34,2022-03-08,28.6714791666667,27.505,30.646,3.141
2022,03,09,Luminao,34,2022-03-09,28.83975,27.677,30.243,2.566
2022,03,10,East,EA,2022-03-10,28.4810277777778,28.159,28.853,0.694000000000003
2022,03,10,East,EB,2022-03-10,28.4136111111111,28.06,28.853,0.793000000000003
2022,03,10,Luminao,34,2022-03-10,28.7880729166667,28.171,29.89,1.719
2022,03,10,West,WA,2022-03-10,28.3955416666667,28.159,28.655,0.496000000000002
2022,03,10,West,WB,2022-03-10,28.3969166666667,28.159,28.655,0.496000000000002
2022,03,11,East,EA,2022-03-11,28.3447708333333,28.06,28.754,0.694000000000003
